7,567,567,567,1e-06,0.6,0.01
23,13,13,13,1e-06,0.6,0.01
4c1,11,11,11,1e-06,0.6,0.01
03,880,880,880,1e-06,0.6,0.01
111,16,16,16,1e-06,0.6,0.01
4,8490,8490,8490,1e-06,0.6,0.01
4cm,45,45,45,1e-06,0.6,0.01
3,7272,7272,7272,1e-06,0.6,0.01
22ct,12,12,12,1e-06,0.6,0.01
6c1,15,15,15,1e-06,0.6,0.01
05,855,855,855,1e-06,0.6,0.01
4mm,11,11,11,1e-06,0.6,0.01
3cm1,11,11,11,1e-06,0.6,0.01
20,1189,1189,1189,1e-06,0.6,0.01
22,14,14,14,1e-06,0.6,0.01
701,10,10,10,1e-06,0.6,0.01
l5,48,48,48,1e-06,0.6,0.01
5mm,16,16,16,1e-06,0.6,0.01
04,776,776,776,1e-06,0.6,0.01
b,45,45,45,1e-06,0.6,0.01
8,663,663,663,1e-06,0.6,0.01
25,26,26,26,1e-06,0.6,0.01
c6,25,25,25,1e-06,0.6,0.01
7cm1,15,15,15,1e-06,0.6,0.01
2015,68,68,68,1e-06,0.6,0.01
501,35,35,35,1e-06,0.6,0.01
6ct,13,13,13,1e-06,0.6,0.01
6cmx0,11,11,11,1e-06,0.6,0.01
5c1,17,17,17,1e-06,0.6,0.01
1,30598,30598,30598,1e-06,0.6,0.01
101,15,15,15,1e-06,0.6,0.01
2cm,49,49,49,1e-06,0.6,0.01
11ct,11,11,11,1e-06,0.6,0.01
02,607,607,607,1e-06,0.6,0.01
c1,15,15,15,1e-06,0.6,0.01
11,1479,1479,1479,1e-06,0.6,0.01
91,22,22,22,1e-06,0.6,0.01
14,18,18,18,1e-06,0.6,0.01
6cm1,18,18,18,1e-06,0.6,0.01
uip,12,12,12,1e-06,0.6,0.01
0,168,168,168,1e-06,0.6,0.01
27ct,17,17,17,1e-06,0.6,0.01
16,16,16,16,1e-06,0.6,0.01
9cm,37,37,37,1e-06,0.6,0.01
2,60503,60503,60503,1e-06,0.6,0.01
40,514,514,514,1e-06,0.6,0.01
24,13,13,13,1e-06,0.6,0.01
71,50,50,50,1e-06,0.6,0.01
0cm,26,26,26,1e-06,0.6,0.01
201,49,49,49,1e-06,0.6,0.01
d,29,29,29,1e-06,0.6,0.01
8cm,34,34,34,1e-06,0.6,0.01
17ct,22,22,22,1e-06,0.6,0.01
14ct,22,22,22,1e-06,0.6,0.01
5cmx0,13,13,13,1e-06,0.6,0.01
41,169,169,169,1e-06,0.6,0.01
28,15,15,15,1e-06,0.6,0.01
7x0,13,13,13,1e-06,0.6,0.01
27,11,11,11,1e-06,0.6,0.01
60,129,129,129,1e-06,0.6,0.01
8cm1,12,12,12,1e-06,0.6,0.01
4cm1,20,20,20,1e-06,0.6,0.01
13,27,27,27,1e-06,0.6,0.01
15,27,27,27,1e-06,0.6,0.01
17,12,12,12,1e-06,0.6,0.01
041,11,11,11,1e-06,0.6,0.01
19,11,11,11,1e-06,0.6,0.01
l4,39,39,39,1e-06,0.6,0.01
121,14,14,14,1e-06,0.6,0.01
12,1472,1472,1472,1e-06,0.6,0.01
7cmx0,10,10,10,1e-06,0.6,0.01
8x0,12,12,12,1e-06,0.6,0.01
3c1,14,14,14,1e-06,0.6,0.01
7ct,12,12,12,1e-06,0.6,0.01
9,663,663,663,1e-06,0.6,0.01
80,83,83,83,1e-06,0.6,0.01
c5,21,21,21,1e-06,0.6,0.01
21,959,959,959,1e-06,0.6,0.01
6cm,49,49,49,1e-06,0.6,0.01
2cm1,11,11,11,1e-06,0.6,0.01
01,788,788,788,1e-06,0.6,0.01
10,1303,1303,1303,1e-06,0.6,0.01
08,593,593,593,1e-06,0.6,0.01
7c1,10,10,10,1e-06,0.6,0.01
5x0,15,15,15,1e-06,0.6,0.01
l3,22,22,22,1e-06,0.6,0.01
051,10,10,10,1e-06,0.6,0.01
1cm,25,25,25,1e-06,0.6,0.01
0c1,19,19,19,1e-06,0.6,0.01
1ct,14,14,14,1e-06,0.6,0.01
70,265,265,265,1e-06,0.6,0.01
30,1498,1498,1498,1e-06,0.6,0.01
61,55,55,55,1e-06,0.6,0.01
51,192,192,192,1e-06,0.6,0.01
07,803,803,803,1e-06,0.6,0.01
401,22,22,22,1e-06,0.6,0.01
09,599,599,599,1e-06,0.6,0.01
6,1676,1676,1676,1e-06,0.6,0.01
1c1,10,10,10,1e-06,0.6,0.01
5cm1,16,16,16,1e-06,0.6,0.01
12ct,15,15,15,1e-06,0.6,0.01
7cm,37,37,37,1e-06,0.6,0.01
2c1,16,16,16,1e-06,0.6,0.01
3cm,42,42,42,1e-06,0.6,0.01
6x0,17,17,17,1e-06,0.6,0.01
c,54,54,54,1e-06,0.6,0.01
06,964,964,964,1e-06,0.6,0.01
8c1,11,11,11,1e-06,0.6,0.01
31,681,681,681,1e-06,0.6,0.01
de,24,24,24,1e-06,0.6,0.01
301,46,46,46,1e-06,0.6,0.01
